fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-82,-55,A0:E6:F8:95:62:CB,null,1528709915.043000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-81,-55,A0:E6:F8:95:62:CB,null,1528709919.069000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-82,-55,A0:E6:F8:7F:B9:00,null,1528709919.799000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-77,-55,A0:E6:F8:95:62:CB,null,1528709921.081000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-91,-55,A0:E6:F8:95:62:CB,null,1528709931.126000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-79,-55,A0:E6:F8:95:62:CB,null,1528709936.150000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-92,-55,A0:E6:F8:95:62:CB,null,1528709939.162000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-94,-55,A0:E6:F8:95:5C:28,null,1528709946.468000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-72,-55,A0:E6:F8:95:62:CB,null,1528709951.239000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-90,-55,A0:E6:F8:95:62:CB,null,1528709953.242000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-88,-55,A0:E6:F8:95:62:CB,null,1528709954.243000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-88,-55,A0:E6:F8:95:62:CB,null,1528709955.249000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-82,-55,A0:E6:F8:95:62:CB,null,1528709956.252000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-90,-55,A0:E6:F8:95:62:CB,null,1528709964.311000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-81,-55,A0:E6:F8:95:62:CB,null,1528709968.325000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-91,-55,A0:E6:F8:95:62:CB,null,1528709969.335000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-83,-55,A0:E6:F8:95:62:CB,null,1528709972.347000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-84,-55,A0:E6:F8:95:62:CB,null,1528709973.356000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-87,-55,A0:E6:F8:95:62:CB,null,1528709974.359000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-73,-55,A0:E6:F8:95:62:CB,null,1528709976.365000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-88,-55,A0:E6:F8:95:62:CB,null,1528709977.368000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-92,-55,A0:E6:F8:95:6D:CF,null,1528709979.189000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-87,-55,A0:E6:F8:95:62:CB,null,1528709979.377000
fda50693-a4e2-4fb1-afcf-c6eb07647825,1234,1234,-76,-55,A0:E6:F8:95:62:CB,null,1528709980.378000
